_id,country,Population,date,NewCases,TotalCases,NewDeaths,TotalDeaths
6003dae2034604851cde90e4,Mexico,127576000,1/22/20,0,0,0,0
6003dae2034604851cde90e5,Mexico,127576000,1/23/20,0,0,0,0
6003dae2034604851cde90e6,Mexico,127576000,1/24/20,0,0,0,0
6003dae2034604851cde90e7,Mexico,127576000,1/25/20,0,0,0,0
6003dae2034604851cde90e8,Mexico,127576000,1/26/20,0,0,0,0
6003dae2034604851cde90e9,Mexico,127576000,1/27/20,0,0,0,0
6003dae2034604851cde90ea,Mexico,127576000,1/28/20,0,0,0,0
6003dae2034604851cde90eb,Mexico,127576000,1/29/20,0,0,0,0
6003dae2034604851cde90ec,Mexico,127576000,1/30/20,0,0,0,0
6003dae2034604851cde90ed,Mexico,127576000,1/31/20,0,0,0,0
